jyutping_code,hanzi,word,frequency,tags
"saam1 jat6 loeng5 je6",三日兩夜,三日兩夜,180,"daily,phrase"
"saam1 jat6 loeng5 tau4",三日兩頭,三日兩頭,180,"daily,noun,phrase"
"saam1 gaang1 kung4 ng5 gaang1 fu3",三更窮五更富,三更窮五更富,140,"daily,body,phrase,question"
"saam1 jyut6 ji6 sap6 jat1 hou6",三月二十一號,三月二十一號,140,"daily,phrase"
"saam1 ciu4",三朝,三朝,300,daily
"saam1 ciu4 jyun4 lou5",三朝元老,三朝元老,180,"daily,phrase"
"saam1 baan2",三板,三板,300,daily
"saam1 baan2 fu2",三板斧,三板斧,250,"daily,phrase"
"saam1 zi1 ngai4",三枝桅,三枝桅,250,"daily,phrase"
"saam1 caai4",三柴,三柴,300,"daily,noun"
"saam1 tiu4",三條,三條,300,daily
"saam1 dung6 uk1 bok3 mat6 gun2",三棟屋博物館,三棟屋博物館,140,"daily,phrase"
"saam1 bou6 laa3 maai4 loeng5 bou6",三步揦埋兩步,三步揦埋兩步,140,"daily,verb,phrase"
"saam1 seoi3 ding6 baat3 sap6",三歲定八十,三歲定八十,160,"daily,noun,phrase,question"
"saam1 gong1",三江,三江,300,"daily,noun"
"saam1 zing1 zau2",三蒸酒,三蒸酒,250,"daily,food,phrase"
"saam1 baak3",三百,三百,300,number
"saam1 soeng3",三相,三相,300,number
"saam1 nap1 sing1",三粒星,三粒星,250,"daily,verb,animal,phrase"
"saam1 sok3",三索,三索,300,"daily,noun"
"saam1 sok3 sin3",三索線,三索線,250,"daily,phrase"
"saam1 wai4 din6 jing2",三維電影,三維電影,180,"daily,phrase"
"saam1 gaam1 kei4 hau2",三緘其口,三緘其口,180,"daily,verb,phrase"
"saam1 kyut3 jat1",三缺一,三缺一,250,"daily,phrase"
"saam1 goek3 dang3",三腳凳,三腳凳,250,"daily,verb,phrase"
"saam1 goek3 dang3",三腳櫈,三腳櫈,250,"daily,phrase"
"saam1 goek3 gai1",三腳雞,三腳雞,250,"daily,phrase"
"saam1 faa1",三花,三花,300,"daily,verb"
"saam1 faan4 si5",三蕃市,三蕃市,250,"daily,phrase"
"saam1 faan4 si5 gaau1 tung1 guk6",三藩市交通局,三藩市交通局,140,"daily,phrase"
"saam1 faan4 si5 sing4 si5 tit3 lou6",三藩市城市鐵路,三藩市城市鐵路,50,"daily,phrase"
"saam1 faan4 si5 waa4 fau6",三藩市華埠,三藩市華埠,160,"daily,phrase"
"saam1 se4",三蛇,三蛇,300,"daily,verb"
"saam1 se4 gang1",三蛇羹,三蛇羹,250,"daily,food,phrase"
"saam1 hang4",三行,三行,300,"daily,animal"
"saam1 hong4 zai2",三行仔,三行仔,250,"daily,phrase"
"saam1 hong4 lou2",三行佬,三行佬,250,"daily,phrase"
"saam1 seoi1 luk6 wong6",三衰六旺,三衰六旺,180,"daily,noun,phrase"
"saam1 gok3 cek3",三角尺,三角尺,250,"daily,phrase"
"saam1 gok3 gaa2",三角架,三角架,250,"daily,phrase"
"saam1 gok3 caak1 loeng4",三角測量,三角測量,180,"daily,phrase"
"saam1 gok3 pei4 daai2",三角皮帶,三角皮帶,180,"daily,phrase"
"saam1 gok3 tit3",三角鐵,三角鐵,250,"daily,noun,phrase"
"saam1 zuk1 ding2 laap6",三足鼎立,三足鼎立,180,"daily,noun,phrase"
"saam1 cung4 coi2",三重彩,三重彩,250,"daily,noun,phrase"
"saam1 hong6 tit3 jan4",三項鐵人,三項鐵人,180,"daily,phrase"
"saam1 niu5",三鳥,三鳥,300,"daily,animal"
"saam1 dim2 saam1",三點三,三點三,250,"daily,noun,food,phrase"
"saam1 dim2 sik1",三點式,三點式,250,"daily,phrase"
"saam1 dim2 zung1",三點鐘,三點鐘,250,"daily,phrase"
soeng5,上,上,400,"daily,verb,body,question"
"soeng6 soeng6 haa6 haa6",上上下下,上上下下,180,"daily,phrase"
"soeng6 haa6 gau2",上下九,上下九,250,"daily,noun,phrase"
"soeng6 bin6",上便,上便,300,daily
"soeng5 go3 lai5 baai3",上個禮拜,上個禮拜,180,"daily,phrase"
"soeng6 lit6",上列,上列,300,"daily,noun"
"soeng6 bun3 coeng4",上半場,上半場,250,"daily,noun,phrase"
"soeng6 bun3 bou6",上半部,上半部,250,"daily,phrase"
"soeng6 ban2",上品,上品,300,daily
"soeng5 lai2",上嚟,上嚟,300,"daily,verb"
"soeng6 zi2",上址,上址,300,"daily,noun"
"soeng5 tong4",上堂,上堂,300,"daily,verb"
"soeng6 si6",上士,上士,300,daily
"soeng5 tin1 tong4",上天堂,上天堂,250,"daily,verb,phrase"
"soeng6 tin1 mou4 lou6",上天無路,上天無路,180,"daily,verb,phrase"
"soeng5 kai3",上契,上契,300,"daily,noun,family"
"soeng5 ngon6",上岸,上岸,300,"daily,verb"
"soeng5 dak1 saan1 do1 zung1 jyu6 fu2",上得山多終遇虎,上得山多終遇虎,50,"daily,noun,phrase,question"
"soeng6 cing4 haa6 daat6",上情下達,上情下達,180,"daily,verb,phrase"
"soeng6 sou3",上數,上數,300,"daily,verb"
"soeng5 ce4",上斜,上斜,300,"daily,noun"
"soeng6 zau3",上晝,上晝,300,"daily,noun"
"soeng5 ciu4",上朝,上朝,300,"daily,verb"
"soeng5 gaa2",上架,上架,300,"daily,noun"
"soeng5 gei1",上機,上機,300,"daily,noun"
"soeng6 hei3 m4 zip3 haa6 hei3",上氣唔接下氣,上氣唔接下氣,140,"daily,food,phrase"
"soeng6 hoi2 jan4",上海人,上海人,250,"daily,phrase"
"soeng6 hoi2 taan1",上海灘,上海灘,250,"daily,noun,phrase"
"soeng6 hoi2 gaai1",上海街,上海街,250,"daily,noun,phrase"
"soeng6 tong1",上湯,上湯,300,"daily,verb,food,animal"
"soeng5 cat1",上漆,上漆,300,daily
"soeng5 waa2",上畫,上畫,300,daily
"soeng6 pei4 zou2 zik1",上皮組織,上皮組織,180,"daily,phrase"
"soeng6 pun4",上盤,上盤,300,"daily,noun"
"soeng6 hung1 zong1",上空裝,上空裝,250,"daily,phrase"
"soeng6 jiu4 man4 zuk6 man4 mat6 gun2",上窰民俗文物館,上窰民俗文物館,50,"daily,phrase"
"soeng6 dang2 fo3",上等貨,上等貨,250,"daily,phrase"
"soeng6 caak3",上策,上策,300,"daily,noun"
"soeng6 syun3",上算,上算,300,daily
"soeng5 mong5",上網,上網,300,"daily,verb"
"soeng6 lyun4",上聯,上聯,300,"daily,noun"
"soeng5 nou5",上腦,上腦,300,"daily,verb,emotion"
"soeng6 bei3",上臂,上臂,300,daily
"soeng5 toi4",上臺,上臺,300,"daily,verb"
"soeng6 sik1",上色,上色,300,"daily,verb,color"
"soeng5 lok6",上落,上落,300,daily
"soeng5 laap6",上蠟,上蠟,300,daily
"soeng5 ce1",上車,上車,300,"daily,verb"
"soeng6 ce1 pun4",上車盤,上車盤,250,"daily,food,phrase,question"
"soeng6 pou1",上鋪,上鋪,300,daily
"soeng5 lin6",上鏈,上鏈,300,"daily,verb"
"soeng5 zan6 bat1 lei4 fu6 zi2 bing1",上陣不離父子兵,上陣不離父子兵,50,"daily,verb,family,body,phrase,question"
"soeng5 din6",上電,上電,300,"daily,noun"
"soeng6 tau4",上頭,上頭,300,daily
"soeng6 ngok6",上顎,上顎,300,daily
"soeng5 hoeng1",上香,上香,300,daily
"soeng6 gou1",上高,上高,300,daily
"haa6 haa6",下下,下下,300,daily
"haa6 sai3 tau4 toi1",下世投胎,下世投胎,180,"daily,phrase"
"haa6 zung1 nung4",下中農,下中農,250,"daily,phrase"
"haa6 sing6",下乘,下乘,300,daily
"haa6 jan4",下人,下人,300,daily
"haa6 dai1",下低,下低,300,"daily,adjective"
"haa6 bin6",下便,下便,300,"daily,adjective"
"haa6 go3 lai5 baai3",下個禮拜,下個禮拜,180,"daily,phrase"
"haa6 ng5 caa4",下午茶,下午茶,250,"daily,noun,food,phrase"
"haa6 bun3 coeng4",下半場,下半場,250,"daily,noun,phrase"
"haa6 bun3 zau3",下半晝,下半晝,250,"daily,phrase"
"haa6 jin3",下咽,下咽,300,daily
"haa6 daam6 hei3",下啖氣,下啖氣,250,"daily,verb,phrase"
"haa6 gaa3",下嫁,下嫁,300,"daily,verb"
"haa6 deng6",下定,下定,300,"daily,verb"
"haa6 baa1 hing1 hing1",下巴輕輕,下巴輕輕,180,"daily,verb,phrase"
"haa6 nin4",下年,下年,300,"daily,body"
"haa6 dai2",下底,下底,300,"daily,food"
"haa6 cing4 soeng6 daat6",下情上達,下情上達,180,"daily,verb,phrase"
"haa6 waai4",下懷,下懷,300,"daily,body,question"
"haa6 paa4",下扒,下扒,300,daily
"haa6 paa4 hing1 hing1",下扒輕輕,下扒輕輕,180,"daily,phrase"
"haa6 man4",下文,下文,300,"daily,noun"
"haa6 aan3",下晏,下晏,300,daily
"haa6 zau3",下晝,下晝,300,"daily,noun"
"haa6 laan4",下欄,下欄,300,"daily,noun"
"haa6 hei3",下氣,下氣,300,"daily,noun"
"haa6 seoi2 syun4",下水船,下水船,250,"daily,noun,phrase"
"haa6 fo2",下火,下火,300,"daily,noun,food,body"
"haa6 paa4 heng1 heng1",下爬輕輕,下爬輕輕,180,"daily,phrase"
"haa6 baan1 si4 gaan3",下班時間,下班時間,180,"daily,phrase"
"haa6 waan4",下環,下環,300,"daily,noun"
"haa6 pun4",下盤,下盤,300,"daily,noun,body"
"haa6 dang2",下等,下等,300,daily
"haa6 caak3",下策,下策,300,"daily,noun"
"haa6 lyun4",下聯,下聯,300,"daily,noun"
"haa6 fong1 cyun1",下芳村,下芳村,250,"daily,noun,animal,phrase"
"haa6 zin6",下賤,下賤,300,"daily,verb"
"haa6 seot6",下述,下述,300,daily
"haa6 zuk6 haak3 ling6",下逐客令,下逐客令,180,"daily,verb,phrase"
"haa6 bou6",下部,下部,300,"daily,food"
"haa6 lei5 baa1 jan4",下里巴人,下里巴人,180,"daily,phrase"
"haa6 gaan3",下間,下間,300,"daily,noun,school"
"haa6 haan6",下限,下限,300,"daily,noun"
"haa6 zaap6",下集,下集,300,daily
"bat1 fat6 kei4 jan4",不乏其人,不乏其人,180,"daily,animal,phrase"
"bat1 jyu5 zi3 ping4",不予置評,不予置評,180,"daily,phrase"
"bat1 zik6 jat1 tai4",不值一提,不值一提,180,"daily,phrase"
"bat1 zou6",不做,不做,300,"daily,verb"
"bat1 gan2 gan2",不僅僅,不僅僅,280,number
"bat1 jap6 fu2 jyut6",不入虎穴,不入虎穴,180,"daily,phrase"
"bat1 gung1 ping4",不公平,不公平,250,"daily,phrase"
"bat1 ceot1 seng1",不出聲,不出聲,250,"daily,phrase"
"bat1 jim3 kei4 coeng4",不厭其詳,不厭其詳,180,"daily,phrase"
"bat1 ho2 bat1",不可不,不可不,250,"daily,phrase"
"bat1 ho2 si1 ji5",不可思議,不可思議,180,"daily,phrase"
"bat1 ho2 soeng2 zoeng6",不可想像,不可想像,180,"daily,phrase"
"bat1 tung4 ji3",不同意,不同意,250,"daily,phrase"
"bat1 hei2 fun1",不喜歡,不喜歡,250,"daily,phrase"
"bat1 daan1 zi2",不單只,不單只,250,"daily,phrase"
"bat1 daan1 zi2",不單止,不單止,250,"daily,phrase"
"bat1 ham1 jap6 ji5",不堪入耳,不堪入耳,180,"daily,phrase"
"bat1 ham1 wui4 sau2",不堪回首,不堪回首,180,"daily,verb,phrase"
"bat1 ham1 zou6 zau6",不堪造就,不堪造就,180,"daily,phrase"
"bat1 do1 bat1 siu2",不多不少,不多不少,180,"daily,phrase"
"bat1 daai6 bat1 siu2",不大不小,不大不小,180,"daily,phrase"
"bat1 nau1",不嬲,不嬲,300,daily
"bat1 siu2 sam1 gaa3 sai2",不小心駕駛,不小心駕駛,160,"daily,phrase"
"bat1 soeng4",不常,不常,300,number
"bat1 hang6 dik1 si6",不幸的是,不幸的是,180,"daily,phrase"
"bat1 dak1 hou2 sei2",不得好死,不得好死,180,"daily,verb,food,phrase"
"bat1 zung1",不忠,不忠,300,daily
"bat1 waak6 zi1 nin4",不惑之年,不惑之年,180,"daily,verb,body,phrase,question"
"bat1 ok3",不惡,不惡,300,daily
"bat1 sing4 man6 tai4",不成問題,不成問題,180,"daily,noun,phrase"
"bat1 sing4 hei3 hau6",不成氣候,不成氣候,180,"daily,noun,phrase"
"bat1 se2 dak1",不捨得,不捨得,250,"daily,emotion,phrase"
"bat1 lau1",不摟,不摟,300,daily
"bat1 gam2",不敢,不敢,300,daily
"bat1 man4",不文,不文,300,daily
"bat1 man4 mat6",不文物,不文物,250,"daily,noun,phrase"
"bat1 jat6 fong3 jing2",不日放映,不日放映,180,"daily,phrase"
"bat1 ging2",不景,不景,300,"daily,verb"
"bat1 ging2 hei3",不景氣,不景氣,250,"daily,phrase"
"bat1 hiu2",不曉,不曉,300,daily
"bat1 lau4",不溜,不溜,300,daily
"bat1 zai3 si6",不濟事,不濟事,250,"daily,phrase"
"bat1 wai6 ng5 dau2 mai5 zit3 jiu1",不為五斗米折腰,不為五斗米折腰,50,"daily,phrase"
"bat1 mou4 dou6 lei5",不無道理,不無道理,180,"daily,phrase"
"bat1 jin4 dik1 waa6",不然的話,不然的話,180,"daily,phrase"
"bat1 dak6 zi2",不特只,不特只,250,"daily,phrase"
"bat1 dak6 zi2",不特止,不特止,250,"daily,phrase"
"bat1 gam1 hau6 jan4",不甘後人,不甘後人,180,"daily,verb,phrase"
"bat1 saang1 sing3",不生性,不生性,250,"daily,phrase"
"bat1 lau4",不留,不留,300,daily
"bat1 lau4 ji3",不留意,不留意,250,"daily,phrase"
"bat1 zi1 hou2 siu3 waan4 si6 hou2 nou6",不知好笑還是好怒,不知好笑還是好怒,50,"daily,verb,phrase,question"
"bat1 zi1 gei2",不知幾,不知幾,250,"daily,phrase"
"bat1 zi1 gei2 song2",不知幾爽,不知幾爽,180,"daily,emotion,phrase"
"bat1 zi1 so2 ji5",不知所以,不知所以,180,"daily,noun,phrase,question"
"bat1 zi1 so2 wai6",不知所謂,不知所謂,180,"daily,verb,phrase"
"bat1 zi1 dou6",不知道,不知道,250,"daily,phrase"
"bat1 sai3",不細,不細,300,daily
"bat1 ging1 bat1 gok3",不經不覺,不經不覺,180,"daily,phrase"
"bat1 ging1 zai3",不經濟,不經濟,250,"daily,phrase"
"bat1 gan2 jiu3",不緊要,不緊要,250,"daily,phrase"
"bat1 ji4",不而,不而,300,"daily,question"
"bat1 ciu3 zi2 syun1",不肖子孫,不肖子孫,180,"daily,phrase"
"bat1 fei4 bat1 sau3",不肥不瘦,不肥不瘦,180,"daily,phrase"
"bat1 hang2",不肯,不肯,300,daily
"bat1 nang4 zi6 bat6",不能自拔,不能自拔,180,"daily,verb,animal,phrase"
"bat1 geoi2",不舉,不舉,300,daily
"bat1 jiu3 min6",不要面,不要面,250,"daily,phrase"
"bat1 syut3 bat1 zi1",不說不知,不說不知,180,"daily,body,phrase"
"bat1 sik1",不識,不識,300,daily
"bat1 zuk1 wai4 pang4",不足為憑,不足為憑,180,"daily,verb,phrase"
"bat1 gwo3 bat1 sat1",不過不失,不過不失,180,"daily,phrase"
"bat1 gwo3 jyu4 ci2",不過如此,不過如此,180,"daily,phrase"
"pei1 lit6",丕烈,丕烈,300,"daily,food"
"pei1 zek3",丕績,丕績,300,"daily,food"
sai3,世,世,400,daily
"sai3 zat6",世侄,世侄,300,daily
"sai3 suk1",世叔,世叔,300,"daily,family"
"sai3 zat6",世姪,世姪,300,"daily,noun,family"
"sai3 taai3",世態,世態,300,"daily,noun"
"sai3 gaai3 soeng6",世界上,世界上,250,"daily,noun,phrase"
"sai3 gaai3 zi1 coeng1 zaam6",世界之窗站,世界之窗站,160,"daily,noun,phrase"
"sai3 gaai3 zai2",世界仔,世界仔,250,"daily,noun,phrase"
"sai3 gaai3 si2",世界史,世界史,250,"daily,phrase"
"sai3 gaai3 neoi5",世界女,世界女,250,"daily,noun,phrase"
"sai3 gaai3 siu2 ze2",世界小姐,世界小姐,180,"daily,phrase"
"sai3 gaai3 si5 coeng4",世界市場,世界市場,180,"daily,phrase"
"sai3 gaai3 sing3",世界性,世界性,250,"daily,phrase"
"sai3 gaai3 lik6 si2",世界歷史,世界歷史,180,"daily,phrase"
"sai3 gaai3 bo1",世界波,世界波,250,"daily,verb,phrase"
"sai3 gaai3 bui1",世界盃,世界盃,250,"daily,verb,body,phrase"
"sai3 gaai3 jyu5 jin4",世界語言,世界語言,180,"daily,phrase"
"sai3 gaai3 wai4 caan2",世界遺產,世界遺產,180,"daily,phrase"
"sai3 gaai3 ngan4 hong4 zaap6 tyun4",世界銀行集團,世界銀行集團,140,"daily,phrase"
"sai3 gei2 zi1 zin3",世紀之戰,世紀之戰,180,"daily,noun,phrase"
"sai3 mau6 zung1 sam1",世貿中心,世貿中心,180,"daily,phrase"
"diu6 dai1",丟低,丟低,300,"daily,verb"
"diu1 gaa2",丟假,丟假,300,"daily,verb"
"diu1 zeot1 bou2 ce1",丟卒保車,丟卒保車,180,"daily,verb,phrase"
"diu1 gaa2",丟架,丟架,300,"daily,verb"
"diu1 sang1",丟生,丟生,300,"daily,verb"
"diu1 saang1 saai3",丟生晒,丟生晒,250,"daily,noun,phrase"
"diu1 so1",丟疏,丟疏,300,"daily,verb"
"diu1 so1 zo2",丟疏咗,丟疏咗,250,"daily,body,phrase"
"diu1 ngaan5 sik1",丟眼色,丟眼色,250,"daily,verb,phrase"
"diu1 ngaan5 gok3",丟眼角,丟眼角,250,"daily,verb,phrase"
"bing3 mei6",並未,並未,300,daily
"bing6 gin1 zok3 zin3",並肩作戰,並肩作戰,180,"daily,phrase"
"bing6 dai3",並蒂,並蒂,300,daily
"zung1 soeng6 cang4",中上層,中上層,250,"daily,phrase"
"zung1 soeng6 jau4",中上游,中上游,250,"daily,phrase"
"zung1 haa6",中下,中下,300,daily
"zung1 haa6 jau4",中下游,中下游,250,"daily,phrase"
zung3,中,中,400,number
"zung1 zung1 dei2",中中哋,中中哋,250,"daily,verb,phrase"
"zung1 wai6",中位,中位,300,"daily,noun"
"zung1 ting4",中停,中停,300,"daily,verb,body"
"zung1 gung6 zung2 syu1 gei3",中共總書記,中共總書記,160,"daily,noun,phrase"
"zung1 gu2 si4 doi6",中古時代,中古時代,180,"daily,phrase"
"zung1 si2",中史,中史,300,daily
"zung1 gwok3 jan4 man4",中國人民,中國人民,180,"daily,noun,phrase"
"zung1 gwok3 gung1 fu1",中國功夫,中國功夫,180,"daily,phrase"
"zung1 gwok3 naam4 fong1 hong4 hung1 gung1 si1",中國南方航空公司,中國南方航空公司,50,"daily,phrase"
"zung1 gwok3 si2",中國史,中國史,250,"daily,phrase"
"zung1 gwok3 sei3 daai6 faat3 ming4",中國四大發明,中國四大發明,140,"daily,noun,food,phrase"
"zung1 gwok3 gwok3 gaa1 tou4 syu1 gun2",中國國家圖書館,中國國家圖書館,50,"daily,noun,phrase"
"zung1 gwok3 daai6 luk6",中國大陸,中國大陸,180,"daily,phrase"
"zung1 gwok3 zi6",中國字,中國字,250,"daily,phrase"
"zung1 gwok3 zing3 fu2",中國政府,中國政府,180,"daily,phrase"
"zung1 gwok3 man4 faa3",中國文化,中國文化,180,"daily,phrase"
"zung1 gwok3 man4 hok6",中國文學,中國文學,180,"daily,phrase"
"zung1 gwok3 lik6 si2",中國歷史,中國歷史,180,"daily,phrase"
"zung1 gwok3 mong5 lok6 sam2 caa4",中國網絡審查,中國網絡審查,140,"daily,phrase"
"zung1 gwok3 jyu5",中國語,中國語,250,"daily,phrase"
"zung1 gwok3 zoeng6 kei4",中國象棋,中國象棋,180,"daily,phrase"
"zung1 gwok3 jam1 ngok6",中國音樂,中國音樂,180,"daily,phrase"
"zung1 gwok3 hoeng1 gong2",中國香港,中國香港,180,"daily,phrase"
"zung1 haang1",中坑,中坑,300,daily
"zung1 tong4",中堂,中堂,300,"daily,noun"
"zung1 coeng4 jau1 sik1",中場休息,中場休息,180,"daily,phrase"
"zung1 daai6",中大,中大,300,"daily,noun"
"zung1 joeng1 tou4 syu1 gun2",中央圖書館,中央圖書館,160,"daily,phrase"
"zung1 joeng1 cyu2 lei5 hei3",中央處理器,中央處理器,160,"daily,phrase"
"zung1 neoi5",中女,中女,300,daily
"zung1 hok6",中學,中學,300,"number,school"
"zung1 hok6 gaau3 si1",中學教師,中學教師,180,"daily,school,food,phrase"
"zung1 hok6 wui6 haau2",中學會考,中學會考,180,"daily,animal,phrase"
"zung1 hok6 gai1",中學雞,中學雞,250,"daily,verb,school,phrase"
"zung1 siu2",中小,中小,300,daily
"zung1 saan1 lou6",中山路,中山路,250,"daily,noun,phrase"
"zung1 zau1",中州,中州,300,"daily,noun"
"zung1 nin4 jan4",中年人,中年人,250,"daily,phrase"
"zung1 jung4 zi1 dou3",中庸之道,中庸之道,180,"daily,noun,phrase"
"zung1 sam1",中心,中心,300,"daily,noun"
"zung1 sam1 noi6 jung4",中心內容,中心內容,180,"daily,phrase"
"zung1 sam1 si1 soeng2",中心思想,中心思想,180,"daily,phrase"
"zung1 man4 daai6 hok6",中文大學,中文大學,180,"daily,phrase"
"zung1 man4 zi6",中文字,中文字,250,"daily,phrase"
"zung1 man4 sou3 zi6",中文數字,中文數字,180,"daily,phrase"
"zung1 man4 hai6",中文系,中文系,250,"daily,phrase"
"zung1 gang1",中更,中更,300,"daily,noun"
"zung1 ngok6",中樂,中樂,300,daily
"zung1 dong3",中檔,中檔,300,daily
"zung1 waan4 gwong2 coeng4",中環廣場,中環廣場,180,"daily,phrase"
"zung1 waan4 gaai1 si5",中環街市,中環街市,180,"daily,noun,phrase"
"zung1 jung6",中用,中用,300,daily
"zung1 maa5",中碼,中碼,300,daily
"zung1 laap6 gwok3 gaa1",中立國家,中立國家,180,"daily,phrase"
"zung1 mei5 gwaan1 hai6",中美關係,中美關係,180,"daily,phrase"
"zung1 mei5 gou1",中美高,中美高,250,"daily,phrase"
"zung1 gaang1",中耕,中耕,300,daily
"zung1 nou5",中腦,中腦,300,daily
"zung1 jing1 lyun4 hap6 sing1 ming4",中英聯合聲明,中英聯合聲明,140,"daily,phrase"
"zung1 coi3",中菜,中菜,300,daily
"zung1 waa4 jan4 man4 gung6 wo4 gwok3 zyu2 zik6",中華人民共和國主席,中華人民共和國主席,50,"daily,noun,phrase"
"zung1 waa4 jan4 man4 gung6 wo4 gwok3 gwok3 fai1",中華人民共和國國徽,中華人民共和國國徽,50,"daily,noun,phrase"
"zung1 waa4 baa1 si6",中華巴士,中華巴士,180,"daily,phrase"
"zung1 waa4 baak6 hoi2 tyun4",中華白海豚,中華白海豚,160,"daily,phrase"
"zung1 waa4 hong4 hung1",中華航空,中華航空,180,"daily,phrase"
"zung1 waa4 jing1 hung4",中華英雄,中華英雄,180,"daily,noun,phrase"
"zung3 se4",中蛇,中蛇,300,"daily,noun"
"zung1 lau1",中褸,中褸,300,daily
"zung1 zi1 zaap6 tyun4",中資集團,中資集團,180,"daily,phrase"
"zung1 tou4 suk1 se3",中途宿舍,中途宿舍,180,"daily,phrase"
"zung1 bou6 gwok3 zai3 gei1 coeng4",中部國際機場,中部國際機場,140,"daily,phrase"
"zung1 ji1 joek6",中醫藥,中醫藥,250,"daily,phrase"
"zung1 ngan4 daai6 haa6",中銀大廈,中銀大廈,180,"daily,phrase"
"zung1 gaan1 jan4",中間人,中間人,250,"daily,phrase"
"zung1 gaan1 gaai3",中間界,中間界,250,"daily,phrase"
"zung1 din6",中電,中電,300,daily
"zung1 pan4",中頻,中頻,300,daily
"zung3 fei1",中飛,中飛,300,daily
cyun3,串,串,400,"daily,verb"
"cyun3 zi2",串仔,串仔,300,"daily,noun"
"cyun3 maai4",串埋,串埋,300,daily
"cyun3 neoi5",串女,串女,300,"daily,noun"
"cyun3 zi6",串字,串字,300,"daily,noun"
"cyun3 gong2",串講,串講,300,daily
"jyun2 zai2",丸仔,丸仔,300,daily
"daan1 ci4",丹墀,丹墀,300,"daily,noun"
"daan1 nei4 si6 geoi6 lung4",丹尼士巨龍,丹尼士巨龍,160,"daily,phrase"
"zyu2 jan4 fong2",主人房,主人房,250,"daily,phrase"
"zyu2 jam6",主任,主任,300,daily
"zyu2 si2",主使,主使,300,daily
"zyu2 sau1 fo1 muk6",主修科目,主修科目,180,"daily,phrase"
"zyu2 lik6 coeng4",主力牆,主力牆,250,"daily,body,phrase"
"zyu2 lik6 gwan1",主力軍,主力軍,250,"daily,phrase"
"zyu2 dung6",主動,主動,300,daily
"zyu2 dung6 kyun4",主動權,主動權,250,"daily,phrase"
"zyu2 coeng3",主唱,主唱,300,daily
"zyu2 fan1",主婚,主婚,300,"daily,noun"
"zyu2 fu5 sau2",主婦手,主婦手,250,"daily,body,phrase"
"zyu2 zoeng3",主將,主將,300,daily
"zyu2 seoi3",主帥,主帥,300,daily
"zyu2 ci4 zing3 ji6",主持正義,主持正義,180,"daily,phrase"
"zyu2 gaau3 saan1",主教山,主教山,250,"daily,phrase"
"zyu2 gan1",主根,主根,300,daily
"zyu2 ci3",主次,主次,300,daily
"zyu2 zi6",主治,主治,300,daily
"zyu2 lai5",主禮,主禮,300,daily
